Date,Adani Ports and Special Economic Zone Ltd.,Asian Paints Ltd.,Axis Bank Ltd.,Bajaj Auto Ltd.,Bajaj Finance Ltd.,Bajaj Finserv Ltd.,Bharat Petroleum Corporation Ltd.,Bharti Airtel Ltd.,Britannia Industries Ltd.,Cipla Ltd.,Divis Laboratories Ltd.,Dr. Reddys Laboratories Ltd.,Eicher Motors Ltd.,Grasim Industries Ltd.,HCL Technologies Ltd.,HDFC Bank Ltd.,Hero MotoCorp Ltd.,Hindalco Industries Ltd.,Hindustan Unilever Ltd.,Housing Development Finance Corporation Ltd.,ICICI Bank Ltd.,ITC Ltd.,Indian Oil Corporation Ltd.,IndusInd Bank Ltd.,Infosys Ltd.,JSW Steel Ltd.,Kotak Mahindra Bank Ltd.,Larsen & Toubro Ltd.,Mahindra & Mahindra Ltd.,Maruti Suzuki India Ltd.,NTPC Ltd.,Nestle India Ltd.,Oil & Natural Gas Corporation Ltd.,Power Grid Corporation of India Ltd.,Reliance Industries Ltd.,Shree Cement Ltd.,Sun Pharmaceutical Industries Ltd.,Tata Consultancy Services Ltd.,Tata Consumer Products Ltd.,Tata Steel Ltd.,Tech Mahindra Ltd.,Titan Company Ltd.,UPL Ltd.,UltraTech Cement Ltd.,Wipro Ltd.
2011-03-07,131.5,250.520004,256.679993,1365.449951,60.854992,506.164948,92.766663,297.902985,172.875,305.299988,307.799988,1614.599976,105.864998,356.408936,112.974998,217.315002,1532.800049,210,281.350006,667,183.663635,115.099998,76.762497,241.5,380.337494,91.964996,208.125,697.799988,330.875,1260.849976,150.458328,3748.75,175.899994,73.537521,483.937744,1723.599976,208.300003,554.125,88.75,574.262024,169.649994,169.945007,90.333336,1008.700012,167.718796
2011-03-08,132.699997,250.009995,262.299988,1390.599976,61.403934,531.512512,93.633331,307.452026,173.949997,307.399994,310.475006,1602.550049,104.93,355.293549,116,220.649994,1515.050049,211.949997,281.75,675.150024,185.563629,114.633331,77.474998,248.399994,389.537506,93.684998,211.600006,695.622192,332.350006,1256.150024,150.125,3804.699951,181.5,73.462517,487.850677,1741.449951,212,558.849976,93.599998,586.885742,185.762497,172.985001,90.73333,1025.050049,168.375046
2011-03-09,131.050003,250.100006,260.190002,1417.050049,62.720428,568.403992,91.916664,305.294312,174.925003,301.5,311.475006,1619.449951,103.330002,358.236969,116.125,220.604996,1537.699951,213,279.700012,672.700012,188.227264,114.5,76.949997,244.5,386.9375,96.705002,215.875,697.977783,334.549988,1266,148.125,3964.649902,180.866669,73.537521,492.258881,1746.75,207.774994,563.349976,96.349998,583.979919,183.487503,174.647507,90.366669,1020,169.106293
2011-03-10,133.800003,250.005005,257.01001,1401.300049,64.454697,554.158264,90.558334,302.539764,175.399994,299.899994,310.350006,1590.349976,103.445,359.747406,114.237503,220.839996,1536.300049,209.300003,276.649994,666.799988,184.463638,114.199997,76.112503,243.350006,386.28125,93.775002,213.5,690.755554,334.924988,1271.400024,146.5,3938.25,184.03334,73.800018,487.751587,1763.5,208.649994,554.275024,96.400002,568.355042,182.074997,173.6875,91.066666,1017.650024,170.550049
2011-03-11,131.600006,252.964996,253.139999,1374.150024,64.080643,540.502014,90.974998,296.158447,177.774994,295.25,311.850006,1586.550049,104.345001,364.379395,113.724998,218.634995,1530.150024,205.75,277.350006,660.400024,183.072723,114.23333,76.337502,240.300003,381.737488,90.235001,210.125,685.155579,328.149994,1250.849976,145.541672,3870.199951,187.833328,73.537521,491.36734,1774.949951,210.274994,538.525024,101.300003,553.825806,182.600006,172.625,87.633331,1014.75,168.487549
2011-03-14,133.25,252.815002,258.070007,1383.300049,64.546997,548.852966,95.074997,295.423889,177.875,300.100006,310.424988,1597.400024,107.974998,368.771271,116.150002,221.475006,1531.099976,209.100006,278.100006,671.450012,185.290909,115.633331,77.462502,245.100006,387.600006,92.805,213.050003,694.288879,330.725006,1257,148.291672,3859.800049,187.133331,74.100021,504.39386,1777.300049,212.774994,548.775024,102.099998,572.690002,184.550003,174.742493,88.633331,1030.400024,171.093796
2011-03-15,130.800003,253.119995,256.589996,1365.949951,62.778721,512.894836,95.116669,288.44574,179.524994,297.649994,305.350006,1540.25,109.690002,368.93396,113.875,218.464996,1524,204.199997,274.75,663.099976,181.199997,113.400002,75.712502,244.5,378.768738,90.904999,208.225006,677.333313,322.200012,1214.150024,145.75,3783.550049,180.766663,73.312515,513.755127,1762.099976,213.824997,544.900024,98.5,565.258667,183.712494,172.982498,84.599998,1019.5,165.90004
2011-03-16,131.350006,255.320007,263.720001,1372.349976,62.832157,530.923035,96.091667,294.230255,180.175003,296,309.950012,1570.599976,114.035004,377.407898,116.050003,218.375,1516.400024,203.149994,271.350006,659.849976,186.809097,114.133331,77.675003,247.600006,378.862488,90.559998,211.899994,685.666687,330,1219.25,147.958328,3694.699951,181.199997,73.95002,518.63385,1809.900024,220.050003,557.424988,99.099998,571.213257,184.774994,177.070007,87.566666,1027.150024,167.02504
2011-03-17,133.649994,257.920013,258.220001,1358.949951,62.973038,518.642212,95.658333,291.842987,179.949997,298.149994,311.75,1526.650024,114.764999,377.686737,114.462502,218.149994,1510.150024,197.699997,270.700012,637,183.972733,112.033333,76.550003,245.149994,372.337494,88.985001,213.550003,676.955566,328.100006,1165.099976,146.291672,3564.399902,181.566666,73.76252,510.585175,1858.400024,217.649994,549,97.300003,564.687012,183.1875,178.192505,90.400002,1023.599976,166.293793
2011-03-18,133.949997,254.630005,253.839996,1358.349976,61.491379,504.691254,93.141663,292.577545,177.699997,293.049988,310.575012,1493.75,115.93,377.229736,112.574997,214.929993,1473.5,196.800003,269,620.299988,182.281815,111.966667,75.875,243.25,367.637512,89.474998,211.324997,673.866638,315.549988,1156.199951,145.208328,3532.25,180.100006,73.462517,491.83786,1874.849976,217.350006,541.375,97.599998,568.926697,176.212494,173.097504,90.666664,1036.75,164.96254
2011-03-21,131.550003,252.365005,255.869995,1355.5,61.136749,495.456116,93.974998,290.970734,176.375,287.75,309.299988,1510.099976,118.010002,377.214233,112.737503,215.445007,1434.25,190.699997,266.149994,626.450012,182.472733,111.933334,75.212502,244.600006,365.287506,87.43,210.375,669.466675,320.549988,1128.199951,144.125,3594.449951,179.96666,73.050018,490.500549,1864.300049,222.25,535.400024,98.25,573.023438,177.362503,171.352493,91.599998,1017.200012,162.71254
2011-03-22,131.300003,250.979996,259.179993,1362,61.360214,519.673828,94.283333,299.877045,175.324997,291.600006,314.375,1533.5,121.379997,379.847839,113.012497,215.160004,1441.400024,191.850006,267.700012,637.799988,182.572723,113.366669,74.737503,244.5,367.881256,87.779999,210.550003,675.977783,327.049988,1171.949951,145.291672,3588.800049,181,73.01252,495.131653,1858.150024,225.300003,534.75,97.900002,576.215149,177.662506,172.860001,93.566666,1022.049988,162.90004
2011-03-23,131.300003,254.574997,263.079987,1359.949951,62.390087,522.817688,95.383331,303.549774,174.675003,303.950012,316.450012,1556.849976,122.495003,381.110382,113.612503,216.419998,1450.349976,196.350006,269.649994,640.200012,189.254547,114.633331,75.537498,253.800003,374.168762,90.239998,216.350006,680.288879,323.049988,1175.949951,145.916672,3629.800049,181.766663,73.087517,501.867798,1901.650024,228.125,532.174988,97.650002,581.550415,177.675003,173.065002,94.699997,1021.549988,163.725037
2011-03-24,132.649994,250.285004,263.890015,1354.449951,62.050037,509.554443,96.208336,305.982941,175.399994,305.950012,314.850006,1542.099976,124.184998,377.183258,115.099998,219.279999,1475.599976,204.800003,269.100006,644.099976,191.472733,115.333336,76.262497,257.700012,375.350006,89.885002,223.100006,688.777771,332.75,1167.150024,146.583328,3655.449951,181.96666,73.462517,500.406647,1907.300049,227.550003,546.700012,99.25,580.931152,183.925003,174.717499,94.099998,1032.849976,164.86879
2011-03-25,137.949997,252.925003,272.98999,1381.199951,62.939034,508.817596,98.73333,311.905182,177.199997,307.600006,319.375,1548.150024,125.5,384.053802,117.8125,226.505005,1491.25,206.649994,271.299988,663.700012,198.381821,118.300003,77.762497,262.25,395.381256,90.720001,226.675003,710.400024,336.725006,1182.300049,152.416672,3689.100098,183.933334,73.612518,508.480103,1874.300049,229,559.825012,98.150002,586.361755,184.162506,175.630005,97.166664,1050.449951,170.96254
2011-03-28,137.949997,252.740005,276.850006,1402.599976,64.615013,507.540405,98.099998,319.342438,180.050003,308.100006,320.049988,1549.849976,125.470001,383.124298,119.212502,229.675003,1500.75,205.699997,276.700012,667.900024,200.145447,119.133331,78.900002,264.700012,392.443756,90.894997,226.274994,728.155579,338.975006,1201.699951,154.333328,3697.350098,186.133331,74.32502,508.034332,1871.800049,221.375,559.950012,98.5,584.40863,181.237503,177.357498,97.866669,1069.650024,173.21254
2011-03-29,136.5,251.585007,284.429993,1406.900024,67.40345,506.705322,102.074997,331.095123,177.425003,314,324.799988,1598.400024,129.585007,378.019806,120,230.514999,1544.599976,207.899994,277.700012,683.049988,199.909088,119.5,81.012497,266.850006,396.668762,91.464996,228.100006,731.955566,343.174988,1237.949951,157.041672,3682.050049,189.233337,74.850021,506.573181,1947.800049,221.350006,569.349976,96,583.932312,170.362503,179.492493,99.533333,1088.900024,173.812546
2011-03-30,136.449997,253.619995,285.290009,1420.949951,68.836533,507.196533,102.258331,329.993317,183,327.850006,339.375,1634.400024,134.445007,380.738586,119.074997,234.149994,1557.550049,205.25,278.049988,698.450012,201.654541,118.400002,84.824997,276.200012,396.362488,91.790001,229.550003,736.288879,354.975006,1269,157.375,3668.600098,188.266663,75.750015,511.402405,2015.400024,222.425003,575.974976,97.050003,586.695251,169.237503,192.264999,101.166664,1125.699951,177.318787
2011-03-31,136.649994,252.580002,280.769989,1463.25,67.996117,515.105347,101.974998,328.156952,186.25,321.649994,337.475006,1639.050049,134.429993,380.614655,119.487503,234.585007,1589.449951,209.149994,287.100006,701.200012,202.94545,121.400002,83.212502,263.600006,405.162506,91.629997,228.925003,734.177795,350.174988,1262.150024,160.916672,3696.550049,194.199997,76.425018,519.624451,2070.050049,221.25,591.950012,97.75,592.840393,169.037506,190.572495,99.633331,1131.5,180.075043
2011-04-01,141.149994,252.054993,281.549988,1458.949951,67.952393,514.515869,100.98333,326.22876,186.050003,319.850006,346.475006,1617.900024,133.649994,392.078491,116.787498,233.375,1602.75,214.25,283.950012,708.200012,200.527267,121.666664,83.212502,265.549988,402.268738,94.959999,225.5,732.022217,355.524994,1271.099976,157.375,3679.600098,195.366669,78.63752,513.334106,2040.099976,222.649994,590.075012,100.650002,596.984802,173.387497,192.914993,100.099998,1111.25,178.518799
2011-04-04,148.199997,252.964996,286.420013,1456.949951,70.094727,517.954529,99.699997,329.947388,185.875,316.149994,345.850006,1629.150024,132.619995,400.366547,121.300003,240.080002,1617.900024,215.899994,279.649994,705.549988,203.490906,123.23333,81.987503,272.100006,410.393738,96.610001,230.574997,750.799988,372,1300.349976,157.916672,3682.050049,198.600006,79.425018,520.392212,2004.349976,225,606.599976,101.849998,601.319702,175.425003,192.955002,100.333336,1119.599976,180.375046
2011-04-05,156.850006,256.679993,284.950012,1438.150024,69.040565,515.547485,99.216667,330.773773,182.899994,321.200012,341.200012,1639.349976,128.710007,396.509094,121.699997,239.574997,1643.25,215.449997,275.350006,698.349976,202.045456,122.800003,81.224998,271.799988,410.40625,99.230003,228.050003,741.111084,366.725006,1310.849976,156.708328,3685,197.666672,78.900017,518.906311,1995,224.675003,619.924988,105.400002,605.178284,179.487503,197.770004,101.166664,1133.75,180.375046
2011-04-06,153.649994,254.970001,285.790009,1451.599976,69.764389,512.894836,100.5,324.392426,183.024994,319.950012,343.524994,1640.300049,125.665001,394.828278,122.925003,237.595001,1682.300049,212.399994,277.200012,698.900024,200.090912,121.966667,81.612503,270.350006,409.393738,99.695,225.25,735.799988,363.325012,1297.5,159.833328,3702.050049,198.733337,78.787521,517.519409,1964.699951,221.949997,610.924988,106.650002,604.416138,183.925003,201.702499,100.866669,1118.150024,174.731293
2011-04-07,155.75,255.169998,289.149994,1440.25,69.657516,519.526428,102.300003,327.789673,183.475006,320.450012,347.799988,1628.75,126.059998,390.71524,124.462502,235.475006,1694.849976,216.050003,276,715.700012,200.727264,121.699997,83.912498,274.149994,405.737488,100.114998,222.774994,742,366.649994,1278.25,155.125,3709.149902,194.399994,78.712517,516.058289,1954.400024,220.625,599.599976,108.900002,608.179443,187.574997,199.582504,103.066666,1100.599976,177.168793
2011-04-08,154.399994,256.035004,289.940002,1416.949951,70.04129,521.5896,100.349998,332.288757,188.024994,318.049988,346.100006,1629.949951,126.779999,393.131927,121.1875,235.240005,1663.449951,209,277.049988,710.650024,199.690903,122.5,83.550003,271.899994,403.412506,97.894997,221.074997,745.977783,364.649994,1253.849976,153.125,3707.600098,191.633331,78.675018,507.142792,1951.650024,220.824997,598,104.650002,600.081177,185.5625,195.630005,100.833336,1091.800049,174.581299
2011-04-11,146.050003,256.649994,281.970001,1382.099976,69.502068,520.754517,97.916664,332.793762,189.199997,319.450012,353.299988,1614.150024,126.864998,392.52002,122.824997,229.604996,1638.300049,207.399994,273.649994,690.150024,200.109085,123.333336,81.3125,274.299988,405.200012,95.684998,221.350006,741.377747,355,1237.599976,153.166672,3710.550049,188.600006,78.187515,497.930115,1954.650024,225.199997,589.200012,102.5,595.412781,182.399994,189.827499,100.033333,1079.5,172.500046
2011-04-13,147.25,261.774994,287.660004,1398.75,69.895554,516.235229,100.199997,337.384644,192.850006,324.25,354.424988,1636.050049,127.474998,395.966888,124.324997,236.895004,1735.150024,209.649994,281.600006,718,204.881821,126.73333,83.087502,279.899994,413.274994,96.18,227.949997,763.466675,364.5,1278.150024,156.5,3737.800049,192.666672,78.937515,506.102661,1972.25,223.524994,605.049988,103.300003,606.321594,183.524994,194.282501,101.433334,1086.449951,177.15004
2011-04-15,146.050003,262.084991,285.980011,1419.650024,69.555504,507.491272,99.900002,341.929626,194.625,321.649994,350.825012,1654.25,126.309998,390.684235,120.675003,236.309998,1831.75,210.199997,275.049988,706.700012,200.309097,127.666664,82.400002,279.950012,373.6875,95.824997,225.975006,767.844421,362.225006,1257.199951,154.5,3721.5,190.699997,78.787521,505.681641,1972.849976,219.875,595.700012,103.25,600.795715,183.074997,194.772507,102.333336,1070.550049,168.675049
2011-04-18,150.100006,258.165009,277.959991,1437.800049,68.010689,507.343903,98.191666,338.1651,188.550003,316.600006,348.700012,1646.800049,124.135002,382.798981,115.762497,231.179993,1863.849976,203.649994,281.149994,692.099976,197.109085,126.800003,80.537498,274.549988,363.262512,93.550003,224.875,745.844421,361.075012,1262.349976,154.416672,3724.550049,191.600006,78.150017,499.837036,1935.199951,217.324997,572.299988,100.400002,583.170105,176.399994,195.024994,102.533333,1045.699951,167.02504
2011-04-19,146.899994,256.915009,281.869995,1452.550049,68.438187,524.09491,100.849998,345.648254,187,317.799988,343.075012,1625.199951,124.190002,371.87735,119.137497,234.75,1766.849976,205,277.049988,694.599976,198.190903,125,82.987503,275.850006,360.918762,93.599998,221.300003,757.400024,363,1254.699951,153.166672,3729.600098,193.03334,77.587517,501.075317,1947.050049,220.824997,582.349976,101.449997,580.597717,177.225006,196.747498,104.666664,1032.5,168.581299
2011-04-20,147.850006,256.880005,289.600006,1474.400024,68.826813,536.424805,102.941666,349.412781,190.300003,322.049988,346.049988,1676.599976,126.855003,374.379272,130.712494,237.195007,1742.599976,214.350006,284.100006,715,202.245453,127.066666,83.462502,279,363.412506,97.014999,230.175003,758.288879,381.625,1265,155.791672,3749.600098,196.800003,78.187515,508.133392,2020.349976,222.949997,609.349976,101.800003,594.984009,180.949997,202.875,106.833336,1019.349976,173.86879
2011-04-21,147.149994,259.130005,289.51001,1465,69.103714,528.515991,103.291664,345.4646,190.725006,321.5,346.649994,1656.800049,125.639999,375.332001,129.75,241.065002,1787.199951,220.800003,288.75,732.200012,203.363632,126.766663,82.837502,274.899994,363.75,97.410004,230.75,758.777771,382.325012,1307,155.916672,3827.600098,202.800003,78.45002,515.414368,2029.449951,223.149994,596.049988,103.050003,600.271729,179.850006,201.25,107.199997,1011.650024,173.68129
2011-04-25,146.800003,266.209991,275.459991,1477.699951,68.569344,530.972168,103.074997,344.730072,189.949997,319.75,351.799988,1655.849976,124.129997,381.730072,128.774994,239.100006,1773.599976,219.199997,288.649994,731.049988,202.300003,126.833336,83.1875,275.5,367.662506,97.919998,234.824997,765.911133,383.924988,1326.449951,155.458328,3916.25,202.266663,78.412521,499.936096,1993.150024,223,598.924988,102.150002,597.080078,179.512497,205.800003,108.166664,1035.800049,174.825043
2011-04-26,144.899994,265.589996,271.269989,1485.599976,68.447899,527.533508,105,350.376862,190.199997,317.700012,356,1679.900024,123.949997,387.678864,129.125,235.985001,1771.349976,223,283.600006,722.849976,203.899994,127.766663,83.025002,270.649994,367.793762,99.82,232.024994,761.488892,378.325012,1302.599976,155.125,3894.600098,202.566666,78.225021,495.874603,2022,223.550003,594.5,104.449997,597.746948,181.262497,204.925003,107.099998,1058.75,174.262543
2011-04-27,142.25,266.785004,268.769989,1474.449951,68.787949,530.530029,105.241669,353.636414,189.100006,319.350006,358.100006,1666.349976,125.540001,382.946167,129.012497,235.324997,1742.400024,220.050003,283.5,722.099976,201.245453,129.100006,84.6875,266.100006,369.143738,98.214996,229,749.93335,385.200012,1316.800049,154.541672,3945.350098,207.600006,78.26252,488.420258,2033.349976,221.274994,590.299988,103.949997,590.744324,179.587494,206.212494,107.800003,1060.150024,169.162537
2011-04-28,144.600006,269.084991,266.73999,1477.699951,68.846245,538.635376,105.775002,355.105469,189.875,308.899994,355.600006,1679.349976,125.394997,379.026764,128.074997,233.774994,1695.449951,219.050003,279.299988,717.349976,203.181824,127.900002,84.587502,267,366.143738,95.565002,220.625,737.844421,385.125,1301.25,153.083328,3925.5,211.833328,78.037521,481.634583,2057.949951,225.175003,579.325012,102.599998,584.456299,172.137497,205.910004,106.599998,1065.650024,167.475037
2011-04-29,144.449997,277.459991,257.320007,1474,67.962105,519.231689,104.925003,348.953674,184.649994,309.5,353.399994,1663.900024,124.745003,379.925293,130.300003,229.554993,1710,216.050003,285.200012,706.799988,202.627274,128.233337,84.962502,259.799988,363.28125,94.815002,215.050003,709.133362,378.200012,1317.650024,151.916672,3992.899902,205.199997,78.412521,487.256287,2010.099976,232.875,582.825012,100.75,587.362122,171.600006,201.479996,100.866669,1089.150024,168.862549
2011-05-02,143.850006,274.309998,255.289993,1440.550049,67.155693,512.452698,105.566666,352.305054,182.399994,314.899994,358.674988,1692.75,121.474998,382.73703,130.125,229.014999,1689.25,213.350006,281.049988,699.400024,199.690903,127.433334,85.824997,253.800003,365.318756,93.150002,206.550003,713.200012,370.825012,1291.599976,150.875,3950.350098,202.266663,79.800018,477.84549,1964.5,232.649994,579.224976,100,585.599548,171.824997,195.889999,101.066666,1064.050049,167.850037
2011-05-03,138.699997,277.299988,246.080002,1367.150024,63.371387,497.421021,104.891663,343.81189,181.425003,310.299988,358.200012,1683.099976,117.910004,380.041473,128.75,223.565002,1656.699951,206.350006,272.649994,684.349976,194.145447,124.566666,85.537498,242.300003,363.881256,90.589996,206.274994,683.288879,354.049988,1273.800049,148.625,4011.649902,195.96666,78.000015,467.518402,1991.449951,224.125,569.224976,99.449997,574.738403,167.537506,188.625,99.900002,1033.150024,163.74379
2011-05-04,133.199997,269.809998,247.119995,1303.349976,61.952877,487.154297,109.083336,339.49646,181.324997,309.200012,350.149994,1600.849976,114.809998,365.332123,124.662498,226.145004,1598.699951,205.449997,275.100006,662.5,192.300003,124.533333,86.962502,238.649994,358.71875,89.510002,206.475006,685.288879,351.975006,1244.599976,148.791672,4052.25,206.433334,78.225021,469.375793,1920.949951,221.699997,568.525024,97.900002,561.876404,166.112503,191.675003,98.833336,1015.099976,163.875046
2011-05-05,128.550003,266.779999,241.970001,1285.900024,60.374058,475.070007,107.224998,328.616028,181.699997,303.649994,338.649994,1580.050049,116.154999,356.796234,124.112503,222.044998,1697.449951,201.949997,267.549988,655.049988,187.27272,121.666664,86.137497,236.399994,356.0625,85.955002,211,681.133362,346.25,1253.849976,144.958328,4134.649902,206.633331,76.38752,470.514984,1898.650024,219,557.5,96.349998,555.493103,164.962494,195.347504,104.099998,1007.599976,162.187546
2011-05-06,131.899994,270.015015,251.639999,1319,60.801556,477.182281,111.008331,322.234711,185.324997,305.549988,343.774994,1606.400024,115.035004,361.474701,125.087502,229.725006,1765.550049,201.699997,275.899994,664.799988,197.05455,122.400002,88.212502,250.949997,361.625,89.160004,216.125,687.155579,357.200012,1273.5,145.666672,4009.050049,203.5,77.32502,473.041046,1885.5,220.524994,574.474976,97.550003,566.401917,167.350006,197.782501,103.800003,1045.599976,165.918793
2011-05-09,130.5,274.299988,247.550003,1295.900024,62.220062,479.884064,109.166664,335.318756,184.475006,303,349.524994,1597.050049,128.949997,361.164886,124.849998,227.884995,1742.800049,202.600006,284.75,664.549988,196.909088,122.966667,86.050003,254.449997,363.568756,89.690002,214.449997,689.266663,355.125,1245.5,144,4127.75,202.800003,77.025017,475.146088,1901,220.100006,567.775024,97.699997,566.973572,166.625,197.242493,105.266663,1038.650024,163.55629
2011-05-10,135.600006,269.105011,245.740005,1310.849976,61.792568,479.245453,108.591667,336.007385,183.949997,304.75,349.100006,1593.349976,124.735001,365.525787,125.775002,224.639999,1713.900024,203.199997,297.25,661.099976,195.672729,123.73333,85.887497,252.949997,360.006256,88.915001,211.074997,685.311096,349.799988,1241.800049,150.458328,4113.700195,202.866669,76.76252,470.911224,1897.599976,215.350006,569.950012,99.800003,560.59021,168.800003,194.767502,105.900002,1049.800049,163.612534
2011-05-11,134.800003,267.209991,245.649994,1319.25,61.326206,480.1297,109.816666,336.236908,188.600006,304.5,358.899994,1598.900024,129.039993,365.727173,126.337502,226.104996,1776.150024,204.850006,300.200012,666.099976,195.763641,124.23333,87.212502,251.550003,363.256256,91.790001,211.850006,676.733337,349.049988,1222.849976,147.291672,4040.899902,200.199997,78.112518,473.239166,1897.949951,215.100006,570.125,100.75,566.116089,169.649994,197.160004,107.23333,1048.699951,164.68129
2011-05-12,133.199997,275.049988,241.130005,1308.449951,62.331795,475.806854,110.099998,335.777832,186.324997,303.850006,352.924988,1598.550049,128.080002,357.276459,126.224998,224.020004,1750.199951,195.149994,301.399994,647.200012,191.300003,122.533333,87.237503,246.75,360.15625,91.089996,206.199997,667.222229,344.625,1219.199951,145.416672,4014.800049,201.300003,76.050018,468.310883,1868.150024,215.425003,555.875,97.949997,557.065125,166.824997,196.615005,109,1032.349976,162.487534
2011-05-13,138.199997,276.839996,248.940002,1336.599976,62.283215,473.54718,110.066666,337.660095,185.600006,308.200012,353.174988,1651.650024,128.755005,363.442169,126.1875,225.104996,1798,197.949997,306.649994,644.700012,195.100006,126,85.900002,252.550003,359.793762,93.580002,209.975006,679.333313,345.424988,1222.449951,145.875,4122.950195,203.100006,76.01252,469.549133,1837.300049,213.649994,563.549988,99.150002,565.925537,168.212494,198.889999,112.533333,1050.849976,165.956284
2011-05-16,138.699997,279.350006,244.880005,1299.650024,62.011173,487.252533,108.724998,340.82782,187.550003,304.299988,353.950012,1618.5,129.75,359.817108,124.900002,225.304993,1862.849976,194.899994,304.350006,634,192.318176,124.066666,85.224998,244.850006,356.299988,92.25,205.550003,674.155579,336.325012,1230.5,145.125,4176.25,197.96666,76.350021,468.063232,1833.900024,220.225006,565.549988,97.25,550.491211,166.300003,201.252502,109.933334,1047.900024,164.981293
2011-05-17,144.399994,284.88501,243.880005,1310.150024,60.641243,488.087646,107.533333,340.368713,187.475006,306,356.225006,1628.849976,128.339996,358.903107,125.775002,225.244995,1802.75,193.449997,308.950012,631.599976,189.045456,125.23333,83.949997,240.75,355.518738,92.349998,205.175003,669.133362,335.25,1210,142.625,4116.649902,184.933334,76.125015,456.002563,1802,220.800003,570.849976,96.349998,546.823181,162.774994,205.934998,111.833336,1038.949951,164.062546
